"VAR1" "WAVE_NON" "TREE_NO" "año" "conos" "DBH" "crecimiento"
"2951" "Wills" "w" "337" 1996 0 6.5 15
"2952" "Wills" "w" "337" 1996 0 6.5 19
"2953" "Wills" "w" "337" 1997 0 6.5 19
"2954" "Wills" "w" "337" 1997 0 6.5 18
"2955" "Wills" "w" "337" 1997 0 6.5 19
"2956" "Wills" "w" "337" 1997 0 6.5 18
"2957" "Wills" "w" "337" 1998 17 6.5 11
"2958" "Wills" "w" "337" 1998 17 6.5 10
"2959" "Wills" "w" "337" 1998 14 6.5 11
"2960" "Wills" "w" "337" 1998 14 6.5 10
"2961" "Wills" "w" "338" 1991 NA 5.9 10
"2962" "Wills" "w" "338" 1992 0 5.9 20
"2963" "Wills" "w" "338" 1993 0 5.9 15
"2964" "Wills" "w" "338" 1994 0 5.9 10
"2965" "Wills" "w" "338" 1995 0 5.9 6
"2966" "Wills" "w" "338" 1996 0 5.9 5
"2967" "Wills" "w" "338" 1997 4 5.9 8
"2968" "Wills" "w" "338" 1998 2 5.9 8
"2969" "Wills" "w" "339" 1991 NA 6 10
"2970" "Wills" "w" "339" 1991 NA 6 NA
"2971" "Wills" "w" "339" 1991 0 6 10
"2972" "Wills" "w" "339" 1991 0 6 NA
"2973" "Wills" "w" "339" 1992 NA 6 10
"2974" "Wills" "w" "339" 1992 NA 6 10
"2975" "Wills" "w" "339" 1992 0 6 10
"2976" "Wills" "w" "339" 1992 0 6 10
"2977" "Wills" "w" "339" 1993 3 6 9
"2978" "Wills" "w" "339" 1993 3 6 12
"2979" "Wills" "w" "339" 1993 3 6 9
"2980" "Wills" "w" "339" 1993 3 6 12
"2981" "Wills" "w" "339" 1994 3 6 10
"2982" "Wills" "w" "339" 1994 3 6 10
"2983" "Wills" "w" "339" 1994 4 6 10
"2984" "Wills" "w" "339" 1994 4 6 10
"2985" "Wills" "w" "339" 1995 0 6 11
"2986" "Wills" "w" "339" 1995 0 6 7
"2987" "Wills" "w" "339" 1995 0 6 11
"2988" "Wills" "w" "339" 1995 0 6 7
"2989" "Wills" "w" "339" 1996 0 6 9
"2990" "Wills" "w" "339" 1996 0 6 6
"2991" "Wills" "w" "339" 1996 0 6 9
"2992" "Wills" "w" "339" 1996 0 6 6
"2993" "Wills" "w" "339" 1997 0 6 10
"2994" "Wills" "w" "339" 1997 0 6 8
"2995" "Wills" "w" "339" 1997 0 6 10
"2996" "Wills" "w" "339" 1997 0 6 8
"2997" "Wills" "w" "339" 1998 2 6 9
"2998" "Wills" "w" "339" 1998 2 6 7
"2999" "Wills" "w" "339" 1998 0 6 9
"3000" "Wills" "w" "339" 1998 0 6 7
"3001" "Wills" "w" "341" 1991 NA 12 26
"3002" "Wills" "w" "341" 1991 NA 12 NA
"3003" "Wills" "w" "341" 1991 8 12 26
"3004" "Wills" "w" "341" 1991 8 12 NA
"3005" "Wills" "w" "341" 1992 NA 12 16
"3006" "Wills" "w" "341" 1992 NA 12 NA
"3007" "Wills" "w" "341" 1992 11 12 16
"3008" "Wills" "w" "341" 1992 11 12 NA
"3009" "Wills" "w" "341" 1993 NA 12 18
"3010" "Wills" "w" "341" 1993 NA 12 NA
"3011" "Wills" "w" "341" 1993 6 12 18
"3012" "Wills" "w" "341" 1993 6 12 NA
"3013" "Wills" "w" "341" 1994 NA 12 NA
"3014" "Wills" "w" "341" 1994 NA 12 13
"3015" "Wills" "w" "341" 1994 0 12 NA
"3016" "Wills" "w" "341" 1994 0 12 13
"3017" "Wills" "w" "341" 1995 6 12 NA
"3018" "Wills" "w" "341" 1995 6 12 17
"3019" "Wills" "w" "341" 1995 8 12 NA
"3020" "Wills" "w" "341" 1995 8 12 17
"3021" "Wills" "w" "341" 1996 5 12 NA
"3022" "Wills" "w" "341" 1996 5 12 10
"3023" "Wills" "w" "341" 1996 10 12 NA
"3024" "Wills" "w" "341" 1996 10 12 10
"3025" "Wills" "w" "341" 1997 4 12 15
"3026" "Wills" "w" "341" 1997 4 12 NA
"3027" "Wills" "w" "341" 1997 10 12 15
"3028" "Wills" "w" "341" 1997 10 12 NA
"3029" "Wills" "w" "341" 1998 2 12 16
"3030" "Wills" "w" "341" 1998 2 12 NA
"3031" "Wills" "w" "341" 1998 3 12 16
"3032" "Wills" "w" "341" 1998 3 12 NA
"3033" "Wills" "w" "346" 1991 0 7.5 16
"3034" "Wills" "w" "346" 1992 0 7.5 15
"3035" "Wills" "w" "346" 1993 0 7.5 13
"3036" "Wills" "w" "346" 1994 17 7.5 11
"3037" "Wills" "w" "346" 1995 0 7.5 11
"3038" "Wills" "w" "346" 1996 0 7.5 11
"3039" "Wills" "w" "346" 1997 0 7.5 13
"3040" "Wills" "w" "346" 1998 0 7.5 12
"3041" "Wills" "w" "347" 1991 0 6.4 17
"3042" "Wills" "w" "347" 1991 0 6.4 12
"3043" "Wills" "w" "347" 1991 NA 6.4 17
"3044" "Wills" "w" "347" 1991 NA 6.4 12
"3045" "Wills" "w" "347" 1992 0 6.4 18
"3046" "Wills" "w" "347" 1992 0 6.4 15
"3047" "Wills" "w" "347" 1992 0 6.4 18
"3048" "Wills" "w" "347" 1992 0 6.4 15
"3049" "Wills" "w" "347" 1993 0 6.4 9
"3050" "Wills" "w" "347" 1993 0 6.4 14
"3051" "Wills" "w" "347" 1993 0 6.4 9
"3052" "Wills" "w" "347" 1993 0 6.4 14
"3053" "Wills" "w" "347" 1994 43 6.4 14
"3054" "Wills" "w" "347" 1994 43 6.4 7
"3055" "Wills" "w" "347" 1994 21 6.4 14
"3056" "Wills" "w" "347" 1994 21 6.4 7
"3057" "Wills" "w" "347" 1995 0 6.4 16
"3058" "Wills" "w" "347" 1995 0 6.4 6
"3059" "Wills" "w" "347" 1995 4 6.4 16
"3060" "Wills" "w" "347" 1995 4 6.4 6
"3061" "Wills" "w" "347" 1996 0 6.4 12
"3062" "Wills" "w" "347" 1996 0 6.4 12
"3063" "Wills" "w" "347" 1996 0 6.4 12
"3064" "Wills" "w" "347" 1996 0 6.4 12
"3065" "Wills" "w" "347" 1997 0 6.4 13
"3066" "Wills" "w" "347" 1997 0 6.4 13
"3067" "Wills" "w" "347" 1997 19 6.4 13
"3068" "Wills" "w" "347" 1997 19 6.4 13
"3069" "Wills" "w" "347" 1998 21 6.4 10
"3070" "Wills" "w" "347" 1998 21 6.4 6
"3071" "Wills" "w" "347" 1998 7 6.4 10
"3072" "Wills" "w" "347" 1998 7 6.4 6
"3073" "Wills" "w" "354" 1991 0 7.3 19
"3074" "Wills" "w" "354" 1991 0 7.3 17
"3075" "Wills" "w" "354" 1991 0 7.3 19
"3076" "Wills" "w" "354" 1991 0 7.3 17
"3077" "Wills" "w" "354" 1992 0 7.3 15
"3078" "Wills" "w" "354" 1992 0 7.3 14
"3079" "Wills" "w" "354" 1992 0 7.3 15
"3080" "Wills" "w" "354" 1992 0 7.3 14
"3081" "Wills" "w" "354" 1993 3 7.3 13
"3082" "Wills" "w" "354" 1993 3 7.3 13
"3083" "Wills" "w" "354" 1993 7 7.3 13
"3084" "Wills" "w" "354" 1993 7 7.3 13
"3085" "Wills" "w" "354" 1994 22 7.3 7
"3086" "Wills" "w" "354" 1994 22 7.3 7
"3087" "Wills" "w" "354" 1994 21 7.3 7
"3088" "Wills" "w" "354" 1994 21 7.3 7
"3089" "Wills" "w" "354" 1995 0 7.3 8
"3090" "Wills" "w" "354" 1995 0 7.3 6
"3091" "Wills" "w" "354" 1995 0 7.3 8
"3092" "Wills" "w" "354" 1995 0 7.3 6
"3093" "Wills" "w" "354" 1996 9 7.3 8
"3094" "Wills" "w" "354" 1996 9 7.3 23
"3095" "Wills" "w" "354" 1996 0 7.3 8
"3096" "Wills" "w" "354" 1996 0 7.3 23
"3097" "Wills" "w" "354" 1997 0 7.3 12
"3098" "Wills" "w" "354" 1997 0 7.3 18
"3099" "Wills" "w" "354" 1997 0 7.3 12
"3100" "Wills" "w" "354" 1997 0 7.3 18
"3101" "Wills" "w" "354" 1998 0 7.3 11
"3102" "Wills" "w" "354" 1998 0 7.3 10
"3103" "Wills" "w" "354" 1998 19 7.3 11
"3104" "Wills" "w" "354" 1998 19 7.3 10
"3105" "Wills" "w" "356" 1991 0 6.4 23
"3106" "Wills" "w" "356" 1991 0 6.4 NA
"3107" "Wills" "w" "356" 1991 NA 6.4 23
"3108" "Wills" "w" "356" 1991 NA 6.4 NA
"3109" "Wills" "w" "356" 1992 0 6.4 15
"3110" "Wills" "w" "356" 1992 0 6.4 17
"3111" "Wills" "w" "356" 1992 NA 6.4 15
"3112" "Wills" "w" "356" 1992 NA 6.4 17
"3113" "Wills" "w" "356" 1993 0 6.4 12
"3114" "Wills" "w" "356" 1993 0 6.4 11
"3115" "Wills" "w" "356" 1993 0 6.4 12
"3116" "Wills" "w" "356" 1993 0 6.4 11
"3117" "Wills" "w" "356" 1994 28 6.4 10
"3118" "Wills" "w" "356" 1994 28 6.4 7
"3119" "Wills" "w" "356" 1994 0 6.4 10
"3120" "Wills" "w" "356" 1994 0 6.4 7
"3121" "Wills" "w" "356" 1995 0 6.4 12
"3122" "Wills" "w" "356" 1995 0 6.4 13
"3123" "Wills" "w" "356" 1995 0 6.4 12
"3124" "Wills" "w" "356" 1995 0 6.4 13
"3125" "Wills" "w" "356" 1996 0 6.4 11
"3126" "Wills" "w" "356" 1996 0 6.4 12
"3127" "Wills" "w" "356" 1996 0 6.4 11
"3128" "Wills" "w" "356" 1996 0 6.4 12
"3129" "Wills" "w" "356" 1997 0 6.4 17
"3130" "Wills" "w" "356" 1997 0 6.4 10
"3131" "Wills" "w" "356" 1997 0 6.4 17
"3132" "Wills" "w" "356" 1997 0 6.4 10
"3133" "Wills" "w" "356" 1998 0 6.4 7
"3134" "Wills" "w" "356" 1998 0 6.4 13
"3135" "Wills" "w" "356" 1998 7 6.4 7
"3136" "Wills" "w" "356" 1998 7 6.4 13
"3137" "Wills" "w" "358" 1991 0 4.7 17
"3138" "Wills" "w" "358" 1992 0 4.7 10
"3139" "Wills" "w" "358" 1993 0 4.7 9
"3140" "Wills" "w" "358" 1994 0 4.7 8
"3141" "Wills" "w" "358" 1995 0 4.7 5
"3142" "Wills" "w" "358" 1996 0 4.7 7
"3143" "Wills" "w" "358" 1997 0 4.7 6
"3144" "Wills" "w" "358" 1998 4 4.7 8
"3145" "Wills" "w" "359" 1991 NA 4 NA
"3146" "Wills" "w" "359" 1992 NA 4 18
"3147" "Wills" "w" "359" 1993 0 4 15
"3148" "Wills" "w" "359" 1994 0 4 8
"3149" "Wills" "w" "359" 1995 0 4 6
"3150" "Wills" "w" "359" 1996 4 4 12
"3151" "Wills" "w" "359" 1997 1 4 14
"3152" "Wills" "w" "359" 1998 0 4 10
"3153" "Wills" "w" "360" 1991 NA 7 NA
"3154" "Wills" "w" "360" 1991 NA 7 15
"3155" "Wills" "w" "360" 1991 0 7 NA
"3156" "Wills" "w" "360" 1991 0 7 15
"3157" "Wills" "w" "360" 1992 NA 7 12
"3158" "Wills" "w" "360" 1992 NA 7 NA
"3159" "Wills" "w" "360" 1992 0 7 12
"3160" "Wills" "w" "360" 1992 0 7 NA
"3161" "Wills" "w" "360" 1993 NA 7 11
"3162" "Wills" "w" "360" 1993 NA 7 10
"3163" "Wills" "w" "360" 1993 0 7 11
"3164" "Wills" "w" "360" 1993 0 7 10
"3165" "Wills" "w" "360" 1994 0 7 9
"3166" "Wills" "w" "360" 1994 0 7 12
"3167" "Wills" "w" "360" 1994 0 7 9
"3168" "Wills" "w" "360" 1994 0 7 12
"3169" "Wills" "w" "360" 1995 0 7 10
"3170" "Wills" "w" "360" 1995 0 7 9
"3171" "Wills" "w" "360" 1995 11 7 10
"3172" "Wills" "w" "360" 1995 11 7 9
"3173" "Wills" "w" "360" 1996 0 7 8
"3174" "Wills" "w" "360" 1996 0 7 10
"3175" "Wills" "w" "360" 1996 0 7 8
"3176" "Wills" "w" "360" 1996 0 7 10
"3177" "Wills" "w" "360" 1997 5 7 15
"3178" "Wills" "w" "360" 1997 5 7 10
"3179" "Wills" "w" "360" 1997 0 7 15
"3180" "Wills" "w" "360" 1997 0 7 10
"3181" "Wills" "w" "360" 1998 1 7 9
"3182" "Wills" "w" "360" 1998 1 7 8
"3183" "Wills" "w" "360" 1998 5 7 9
"3184" "Wills" "w" "360" 1998 5 7 8
"3185" "Wills" "w" "361" 1991 NA 6.3 NA
"3186" "Wills" "w" "361" 1992 NA 6.3 NA
"3187" "Wills" "w" "361" 1993 NA 6.3 10
"3188" "Wills" "w" "361" 1994 0 6.3 8
"3189" "Wills" "w" "361" 1995 0 6.3 12
"3190" "Wills" "w" "361" 1996 0 6.3 15
"3191" "Wills" "w" "361" 1997 0 6.3 17
"3192" "Wills" "w" "361" 1998 1 6.3 12
"3193" "Wills" "w" "362" 1991 0 5.9 NA
"3194" "Wills" "w" "362" 1991 0 5.9 11
"3195" "Wills" "w" "362" 1991 NA 5.9 NA
"3196" "Wills" "w" "362" 1991 NA 5.9 11
"3197" "Wills" "w" "362" 1992 0 5.9 13
"3198" "Wills" "w" "362" 1992 0 5.9 NA
"3199" "Wills" "w" "362" 1992 NA 5.9 13
"3200" "Wills" "w" "362" 1992 NA 5.9 NA
"3201" "Wills" "w" "362" 1993 0 5.9 NA
"3202" "Wills" "w" "362" 1993 0 5.9 15
"3203" "Wills" "w" "362" 1993 NA 5.9 NA
"3204" "Wills" "w" "362" 1993 NA 5.9 15
"3205" "Wills" "w" "362" 1994 21 5.9 10
"3206" "Wills" "w" "362" 1994 21 5.9 NA
"3207" "Wills" "w" "362" 1994 NA 5.9 10
"3208" "Wills" "w" "362" 1994 NA 5.9 NA
"3209" "Wills" "w" "362" 1995 3 5.9 12
"3210" "Wills" "w" "362" 1995 3 5.9 14
"3211" "Wills" "w" "362" 1995 NA 5.9 12
"3212" "Wills" "w" "362" 1995 NA 5.9 14
"3213" "Wills" "w" "362" 1996 0 5.9 11
"3214" "Wills" "w" "362" 1996 0 5.9 10
"3215" "Wills" "w" "362" 1996 0 5.9 11
"3216" "Wills" "w" "362" 1996 0 5.9 10
"3217" "Wills" "w" "362" 1997 0 5.9 6
"3218" "Wills" "w" "362" 1997 0 5.9 15
"3219" "Wills" "w" "362" 1997 3 5.9 6
"3220" "Wills" "w" "362" 1997 3 5.9 15
"3221" "Wills" "w" "362" 1998 8 5.9 9
"3222" "Wills" "w" "362" 1998 8 5.9 5
"3223" "Wills" "w" "362" 1998 2 5.9 9
"3224" "Wills" "w" "362" 1998 2 5.9 5
"3225" "Wills" "w" "363" 1991 NA 4.7 NA
"3226" "Wills" "w" "363" 1992 NA 4.7 NA
"3227" "Wills" "w" "363" 1993 NA 4.7 NA
"3228" "Wills" "w" "363" 1994 NA 4.7 NA
"3229" "Wills" "w" "363" 1995 NA 4.7 NA
"3230" "Wills" "w" "363" 1996 NA 4.7 15
"3231" "Wills" "w" "363" 1997 0 4.7 20
"3232" "Wills" "w" "363" 1998 0 4.7 12
"3233" "Wills" "w" "364" 1991 0 9.1 NA
"3234" "Wills" "w" "364" 1992 0 9.1 15
"3235" "Wills" "w" "364" 1993 0 9.1 16
"3236" "Wills" "w" "364" 1994 0 9.1 13
"3237" "Wills" "w" "364" 1995 0 9.1 11
"3238" "Wills" "w" "364" 1996 0 9.1 18
"3239" "Wills" "w" "364" 1997 0 9.1 12
"3240" "Wills" "w" "364" 1998 1 9.1 14
